generated_index,sample_index,k,ratio,round,local_index,mask_family,mask_hash,parent_origin,parent_source_index,quick_active_rl_floor_db,quick_high_active_rl_floor_db,active_port_score_mean,selected_for_full_refine
1159,426116,4,0.5,initial,7,three_frequency_guided_swap_07,49af52aeaef2ecd0,adversarial_multi_corner_refinement,7907,-9.693281416880401,-9.693281416880401,0.0714014310088299,0
1160,426116,4,0.5,initial,8,failed_best_swap_00_1,18280d23dca1ddb4,adversarial_multi_corner_refinement,7907,-0.10017638693894243,-0.07228719994435474,0.049931992623090435,0
1161,426116,4,0.5,initial,9,failed_best_swap_00_2,292d93c44f23d759,adversarial_multi_corner_refinement,7907,-5.097056539766903,-4.945935761965842,0.05117298749717226,0
1162,426116,4,0.5,initial,10,failed_best_swap_00_3,e360598f8fef29f2,adversarial_multi_corner_refinement,7907,0.5047396276176007,1.313785511162608,0.05080980049964953,0
1163,426116,4,0.5,initial,11,failed_best_swap_01_1,e1ef3f2e495655b8,ratio_continuation_03,7926,2.4439931232247507,2.7674842975890472,0.09366417928410094,0
1164,426116,4,0.5,initial,12,failed_best_swap_01_2,fef0a6d86d708560,ratio_continuation_03,7926,-5.981632729455104,-5.981632729455104,0.09197300818978349,0
1165,426116,4,0.5,initial,13,failed_best_swap_01_3,702b87621fd5bcbd,ratio_continuation_03,7926,-0.9364598051782504,-0.42740836800072257,0.09190470290271187,0
1166,426116,4,0.5,initial,14,power_top,666f23d572420266,ratio_continuation_03,7926,-14.801059371558036,-13.901546581885526,0.1251505101826433,0
1167,426116,4,0.5,initial,15,parent_normalized,13a725e7fb0758d4,adversarial_multi_corner_refinement,7907,6.829525291333019,7.930404533832736,0.05161121984975856,1
1168,426116,4,0.5,initial,16,ring_quadrant,1ccb2747fcf383ca,ratio_continuation_03,7926,-15.853875059304714,-15.139984784916738,0.121057503821853,0
1169,426116,4,0.5,initial,17,mirrored_pair,ba824142e84aad3c,ratio_continuation_03,7926,-9.518710602971428,-8.739942103253108,0.11852912909509014,0
1170,426116,4,0.5,initial,18,spread_090,fa04c222a2551b56,ratio_continuation_03,7926,-14.753841973876643,-13.852064720410528,0.1251426525919699,0
1171,426116,4,0.5,initial,19,min_spacing_150,f44a0d2cbb010579,ratio_continuation_03,7926,-12.732805694155143,-11.744174685233348,0.11053032348221563,0
1172,426116,4,0.5,initial,20,edge_density,6f69ab0025c577a0,ratio_continuation_03,7926,-11.529052471272571,-10.788150575789873,0.11197479138197032,0
1173,426116,4,0.5,initial,21,center_density,278c98a307d2836f,ratio_continuation_03,7926,-13.734606816870143,-12.996387830275074,0.11444914865785326,0
1174,426116,4,0.5,initial,22,checker_balance,ebfefbd08c6a8174,adversarial_multi_corner_refinement,7907,-15.641377409567106,-13.966734233467339,0.05019939673472447,0
1175,426116,4,0.5,initial,23,hard_positive_swap_00,3dc101d77cc9beba,adversarial_multi_corner_refinement,7907,3.8874817572831324,4.148316206065929,0.05225774791520492,0
1176,426116,4,0.5,alternating,0,three_frequency_guided_swap_00,126e7c3d4c51febf,best_initial_refined,383,-6.4225956238010395,-5.793732380683535,0.07452688207228511,0
1177,426116,4,0.5,alternating,1,three_frequency_guided_swap_01,fde14e564ffdd730,best_initial_refined,383,-14.810267137926374,-14.810267137926374,0.07612663199372215,0
1178,426116,4,0.5,alternating,2,three_frequency_guided_swap_02,3fd03f07a330a0af,best_initial_refined,383,-13.462908520188783,-13.462908520188783,0.07912300717706794,0
1179,426116,4,0.5,alternating,3,three_frequency_guided_swap_03,33652420babd72f8,best_initial_refined,383,-14.050384173726322,-14.050384173726322,0.08186696574663357,0
1180,426116,4,0.5,alternating,4,three_frequency_guided_swap_04,7f676063bffd6a6b,best_initial_refined,383,-14.049258316256656,-14.049258316256656,0.0844460115942404,0
1181,426116,4,0.5,alternating,5,three_frequency_guided_swap_05,48d7aa66399f7ea4,best_initial_refined,383,-13.378245113243901,-13.378245113243901,0.08692042265586804,0
1182,426116,4,0.5,alternating,6,three_frequency_guided_swap_06,ddda1f1f114c3d67,best_initial_refined,383,-6.484264541242056,-5.914703911775279,0.07021507226351328,0
1183,426116,4,0.5,alternating,7,three_frequency_guided_swap_07,535a7ea8d470bb73,best_initial_refined,383,-6.333724391606062,-5.728180529472505,0.07195729712049867,1
1184,426116,4,0.6,initial,0,three_frequency_guided_swap_00,2818a96642895f38,adversarial_multi_corner_refinement,7890,-1.8470042280675592,0.011400700470451549,0.037227616172760575,0
1185,426116,4,0.6,initial,1,three_frequency_guided_swap_01,9e1a8074ab4a6bba,adversarial_multi_corner_refinement,7890,-1.6536926514287256,0.2066313825231435,0.03868075946995477,0
1186,426116,4,0.6,initial,2,three_frequency_guided_swap_02,dbcdb0f21b18caea,adversarial_multi_corner_refinement,7890,-7.338433839187207,-7.338433839187207,0.0396848647319118,0
1187,426116,4,0.6,initial,3,three_frequency_guided_swap_03,093c2fb7c9a53612,adversarial_multi_corner_refinement,7890,-7.3650350982295185,-7.3650350982295185,0.04067375221444424,0
1188,426116,4,0.6,initial,4,three_frequency_guided_swap_04,3f9e462e1187a17b,adversarial_multi_corner_refinement,7890,-7.35378917216314,-7.35378917216314,0.042535541427297235,0
1189,426116,4,0.6,initial,5,three_frequency_guided_swap_05,419c76563e7a454c,adversarial_multi_corner_refinement,7890,-7.332278080537824,-7.332278080537824,0.04429461108287064,0
1190,426116,4,0.6,initial,6,three_frequency_guided_swap_06,b9231efa4b7b0719,adversarial_multi_corner_refinement,7890,-7.242410816167468,-7.242410816167468,0.04600153445850785,0
1191,426116,4,0.6,initial,7,three_frequency_guided_swap_07,eecae6ef61379390,adversarial_multi_corner_refinement,7890,-7.271868044857257,-7.271868044857257,0.047662233757354185,0
1192,426116,4,0.6,initial,8,failed_best_swap_00_1,d5327db2cb3ed5fa,adversarial_multi_corner_refinement,7890,-1.8471082895134043,-1.7565158321358219,0.03404796204769138,0
1193,426116,4,0.6,initial,9,failed_best_swap_00_2,19c346a8eb25cfb8,adversarial_multi_corner_refinement,7890,-3.5722082867027307,-3.2849316222700224,0.03381746790840039,0
1194,426116,4,0.6,initial,10,failed_best_swap_00_3,ceaca48e0de3b1df,adversarial_multi_corner_refinement,7890,-4.765930496024993,-4.765930496024993,0.03448013678505232,0
1195,426116,4,0.6,initial,11,failed_best_swap_01_1,d9e6a561c0abb63b,local_swap_03,7897,-10.4008115225201,-10.4008115225201,0.03779053269347232,0
1196,426116,4,0.6,initial,12,failed_best_swap_01_2,0e189e4576211057,local_swap_03,7897,-3.2682426987783635,-3.2682426987783635,0.04018041441749778,0
1197,426116,4,0.6,initial,13,failed_best_swap_01_3,9ed3256aa3ff5f92,local_swap_03,7897,-6.9432285541688366,-6.770345938812654,0.03830617753187383,0
1198,426116,4,0.6,initial,14,power_top,782e4a5a989e3078,local_swap_03,7897,-15.38120367371932,-14.288627217818599,0.08061293102467038,0
1199,426116,4,0.6,initial,15,parent_normalized,ef5519cf0a9912a6,adversarial_multi_corner_refinement,7890,8.428475541908048,8.750145404876415,0.033425418682092374,1
1200,426116,4,0.6,initial,16,ring_quadrant,19f23a0bbe69ad3a,local_swap_03,7897,-9.459212956505732,-9.412034381474205,0.07775059750390402,0
1201,426116,4,0.6,initial,17,mirrored_pair,219c771bf4ea3c90,local_swap_03,7897,-15.220413431410215,-15.220413431410215,0.07311544667262454,0
1202,426116,4,0.6,initial,18,min_spacing_150,8c1fd1ddb150a683,local_swap_03,7897,-11.246171401498074,-10.410702067237521,0.06923035151228096,0
1203,426116,4,0.6,initial,19,edge_density,84f4705769516d71,local_swap_03,7897,-15.807144371415557,-14.573475510870317,0.07093392597287478,0
1204,426116,4,0.6,initial,20,center_density,e0204114fcf8530d,local_swap_03,7897,-10.816405876890517,-9.875333406717493,0.06992533752806808,0
1205,426116,4,0.6,initial,21,checker_balance,f96299c92ea3dfb5,local_swap_03,7897,-9.583598575125645,-9.544059997460334,0.05369704777741424,0
1206,426116,4,0.6,initial,22,hard_positive_neighbor_00,98570d941b5a0240,local_swap_03,7897,-11.95432064907715,-10.679095794350475,0.049624682930679086,0
1207,426116,4,0.6,initial,23,hard_positive_swap_00,c29e0505665d7d28,local_swap_03,7897,-11.993298037256668,-10.67067458371035,0.048306024327807555,0
1208,426116,4,0.6,alternating,0,three_frequency_guided_swap_00,a23e41f340110811,best_initial_refined,390,-1.3555122037558134,0.06995161197593808,0.03741389620501482,0
1209,426116,4,0.6,alternating,1,three_frequency_guided_swap_01,b8bea39cb14af127,best_initial_refined,390,-7.574541680350041,-7.574541680350041,0.039579429859918434,0
1210,426116,4,0.6,alternating,2,three_frequency_guided_swap_02,37c74127f7e7ea4d,best_initial_refined,390,-7.5996481167933485,-7.5996481167933485,0.04155272982194744,0
1211,426116,4,0.6,alternating,3,three_frequency_guided_swap_03,4b4b3f8fff08aa1f,best_initial_refined,390,-7.567376571388731,-7.567376571388731,0.043365882395491454,0
1212,426116,4,0.6,alternating,4,three_frequency_guided_swap_04,a7e943ffee238be7,best_initial_refined,390,-7.506552604773873,-7.506552604773873,0.04511970428633474,0
1213,426116,4,0.6,alternating,5,three_frequency_guided_swap_05,1e54a8d9d6eb1b9f,best_initial_refined,390,-7.4925808012984065,-7.4925808012984065,0.04684679527600338,0
1214,426116,4,0.6,alternating,6,three_frequency_guided_swap_06,2480533d0080ee97,best_initial_refined,390,0.15040630645910405,0.15040630645910405,0.033637380397934805,1
1215,426116,4,0.6,alternating,7,three_frequency_guided_swap_07,504f3e91beda3972,best_initial_refined,390,-6.836271627176337,-6.836271627176337,0.03472687025973872,0
1216,426116,4,0.7,initial,0,three_frequency_guided_swap_00,31c9e6beed8941f0,adversarial_multi_corner_refinement,7847,-0.9738686450905303,1.245793131297404,-0.006920531279324926,0
1217,426116,4,0.7,initial,1,three_frequency_guided_swap_01,11d3bcdf5d09471a,adversarial_multi_corner_refinement,7847,-12.17582253762181,-11.637767926035972,-0.004770706371969993,0
1218,426116,4,0.7,initial,2,three_frequency_guided_swap_02,970df682fae01d23,adversarial_multi_corner_refinement,7847,-12.11021317452394,-11.602422892572626,-0.002874115377779576,0
1219,426116,4,0.7,initial,3,three_frequency_guided_swap_03,109d5123bc58d187,adversarial_multi_corner_refinement,7847,-12.095825272988556,-11.595996481126736,-0.0011826570435924683,0
1220,426116,4,0.7,initial,4,three_frequency_guided_swap_04,192a89a7a7c4dcbc,adversarial_multi_corner_refinement,7847,-11.861079057837287,-11.4603253717753,0.002038344043581368,0
1221,426116,4,0.7,initial,5,three_frequency_guided_swap_05,f20ca12f102d5e13,adversarial_multi_corner_refinement,7847,-11.862290765972432,-11.456991635165625,0.004930299085490587,0
1222,426116,4,0.7,initial,6,three_frequency_guided_swap_06,bf0e38d69e2d7994,adversarial_multi_corner_refinement,7847,-11.897171794422963,-11.450158356789064,0.00760225180967368,0
1223,426116,4,0.7,initial,7,three_frequency_guided_swap_07,2e856240ee07224e,adversarial_multi_corner_refinement,7847,-11.086186081639951,-10.728533298046104,0.010182889444650369,0
1224,426116,4,0.7,initial,8,failed_best_swap_00_1,63f4610c21b7836e,adversarial_multi_corner_refinement,7847,-2.8003775223411775,-2.5641441578363877,-0.008888783143571905,0
1225,426116,4,0.7,initial,9,failed_best_swap_00_2,4e4bfc9f48676fed,adversarial_multi_corner_refinement,7847,-5.404731408569379,-4.868682176099336,-0.009420382864876526,0
1226,426116,4,0.7,initial,10,failed_best_swap_00_3,551db9d0084885a9,adversarial_multi_corner_refinement,7847,-4.153306741318276,-4.100195755025221,-0.010059767104398766,0
1227,426116,4,0.7,initial,11,failed_best_swap_01_1,ecefa784912f10a9,local_swap_09,7870,-3.8551532540206885,-2.838548377095989,0.032680987000455006,0
1228,426116,4,0.7,initial,12,failed_best_swap_01_2,1c76b53319ce02f3,local_swap_09,7870,-1.4646472192948943,-1.1172183146421055,0.03259840853588297,0
1229,426116,4,0.7,initial,13,failed_best_swap_01_3,cf7256eecfbccef4,local_swap_09,7870,-2.407037065229465,-0.42554228204083916,0.03148880465892348,0
1230,426116,4,0.7,initial,14,power_top,62914fec14243994,local_swap_09,7870,-12.183711981462572,-11.650155392536675,0.05456412416789742,0
1231,426116,4,0.7,initial,15,parent_normalized,3e49c59bddad69d1,adversarial_multi_corner_refinement,7847,4.556856336644146,4.556856336644146,-0.00956098734524651,1
1232,426116,4,0.7,initial,16,ring_quadrant,3a7a91317a5dd5b7,local_swap_09,7870,-15.873369805981937,-15.873369805981937,0.052406062405587435,0
1233,426116,4,0.7,initial,17,mirrored_pair,210708351cd7cac3,local_swap_09,7870,-14.770770666976937,-14.265252120398406,0.05035612730950375,0
1234,426116,4,0.7,initial,18,spread_090,60dfd627a80e4366,local_swap_09,7870,-12.116170330262806,-11.481016252015081,0.05455280646362835,0
1235,426116,4,0.7,initial,19,min_spacing_150,3ca5e8d75b6f6d26,local_swap_09,7870,-10.839604936850566,-10.164260160662684,0.043352926766938596,0
1236,426116,4,0.7,initial,20,edge_density,8d734d9120a41d04,local_swap_09,7870,-10.765119210652152,-9.30100185081552,0.04382274264601497,0
1237,426116,4,0.7,initial,21,center_density,08aa09d35cf34b55,local_swap_09,7870,-16.386431226090888,-15.86543210688307,0.04892776402466596,0
1238,426116,4,0.7,initial,22,checker_balance,137c649e76381ffe,adversarial_multi_corner_refinement,7847,-11.831341146624638,-11.448603097694312,0.012627318371657084,0
1239,426116,4,0.7,initial,23,hard_positive_neighbor_00,1b4782c9b2cbdffd,local_swap_09,7870,-15.140291013740907,-13.644419746184367,0.02826052269347953,0
1240,426116,4,0.7,alternating,0,three_frequency_guided_swap_00,011dc2a891e1d066,best_initial_refined,404,-8.158784992189432,-4.691175762761983,-0.013146925504803519,1
1241,426116,4,0.7,alternating,1,three_frequency_guided_swap_01,98926342361db07b,best_initial_refined,404,-9.831650710077026,-8.991580727785207,-0.011349909163656968,0
1242,426116,4,0.7,alternating,2,three_frequency_guided_swap_02,770845de0da018b6,best_initial_refined,404,-9.740047427889028,-8.917750585275794,-0.007978898175828267,0
1243,426116,4,0.7,alternating,3,three_frequency_guided_swap_03,80308a6dbce15cfd,best_initial_refined,404,-9.736800948640337,-8.627737557813717,-0.004928008707040035,0
1244,426116,4,0.7,alternating,4,three_frequency_guided_swap_04,272bb8cf81ceac5b,best_initial_refined,404,-9.754718812740546,-8.68481070477434,-0.00201699838147581,0
1245,426116,4,0.7,alternating,5,three_frequency_guided_swap_05,b28f65cbbb234cb4,best_initial_refined,404,-9.556166180108196,-8.551103191555836,0.0007856079885360864,0
1246,426116,4,0.7,alternating,6,three_frequency_guided_swap_06,1f295e39bef215a2,best_initial_refined,404,-8.17267905440107,-4.840805815472123,-0.017877306354357702,0
1247,426116,4,0.7,alternating,7,three_frequency_guided_swap_07,1c4dc651cb60f0a1,best_initial_refined,404,-8.286148224646876,-4.866630990833418,-0.01590415154748433,0
1248,426116,4,0.8,initial,0,three_frequency_guided_swap_00,947b258965a4e1b0,min_spacing_150,7812,0.37679710129683064,2.8503346310584714,-0.004012593035982038,0
1249,426116,4,0.8,initial,1,three_frequency_guided_swap_01,ee73960cddfecee2,min_spacing_150,7812,-0.5909035831477445,0.09497875164987733,-0.002673665555650083,0
1250,426116,4,0.8,initial,2,three_frequency_guided_swap_02,7fcfa46bc3eec838,min_spacing_150,7812,-1.419397314681658,-0.6269628518830572,-0.0014290763557770114,0
1251,426116,4,0.8,initial,3,three_frequency_guided_swap_03,8fa0e7b28cc0473a,min_spacing_150,7812,-0.8359177552280723,-0.052609927133573806,-0.00022545928724400266,0
1252,426116,4,0.8,initial,4,three_frequency_guided_swap_04,62129aedd1f8e589,min_spacing_150,7812,-13.066193487947713,-12.505417756892358,0.0021264736864927097,0
1253,426116,4,0.8,initial,5,three_frequency_guided_swap_05,3c2f6ac4aee9ec4f,min_spacing_150,7812,-12.922715338731512,-12.283957135419874,0.004302824053910138,0
1254,426116,4,0.8,initial,6,three_frequency_guided_swap_06,23f6409ec588d7aa,min_spacing_150,7812,-12.44319206479302,-12.412560122808669,0.006328742768120772,0
1255,426116,4,0.8,initial,7,three_frequency_guided_swap_07,e177f97ef5c6b4b0,min_spacing_150,7812,-12.383850711956935,-12.339088985654067,0.008232609848572462,0
1256,426116,4,0.8,initial,8,failed_best_swap_00_1,9989d0e4b73715c3,min_spacing_150,7812,-1.7523343440764716,-1.7523343440764716,-0.0046646893790196955,0
1257,426116,4,0.8,initial,9,failed_best_swap_00_2,5bfd9ca5ae7718d0,min_spacing_150,7812,-2.113347674902962,-2.113347674902962,-0.005083886928604342,0
1258,426116,4,0.8,initial,10,failed_best_swap_00_3,ecc228f659946ab9,min_spacing_150,7812,-5.662928853433943,-5.318277771186858,-0.004516202820846643,0
1259,426116,4,0.8,initial,11,failed_best_swap_01_1,721d614560f4a13f,local_swap_12,7835,-1.2241208864820532,-1.2241208864820532,0.018631106879853008,0
1260,426116,4,0.8,initial,12,failed_best_swap_01_2,7fc9fba4b969d75a,local_swap_12,7835,-4.531646572756782,-4.322711822747325,0.017314626755390652,0
1261,426116,4,0.8,initial,13,failed_best_swap_01_3,46a665310342c7d7,local_swap_12,7835,0.9354975554429572,2.8313568282286274,0.018598811231796075,0
1262,426116,4,0.8,initial,14,power_top,2c7fa13c4defcff9,local_swap_12,7835,-12.339652189279215,-10.964194083858963,0.03063502363758274,0
1263,426116,4,0.8,initial,15,parent_normalized,0ff51e601b70136d,min_spacing_150,7812,5.95263392104556,6.460892531848854,-0.005451313711237814,1
1264,426116,4,0.8,initial,16,ring_quadrant,40a4c03f0d232b13,local_swap_12,7835,-10.86477365737972,-9.797096180066587,0.02776631124336284,0
1265,426116,4,0.8,initial,17,mirrored_pair,e9b9038dde84c3d8,local_swap_12,7835,-15.11333500324745,-14.36698269481524,0.027084072663751898,0
1266,426116,4,0.8,initial,18,min_spacing_150,b42ade6c7fc4188b,min_spacing_150,7812,-11.731648976315878,-11.234400955674953,0.01615180635169802,0
1267,426116,4,0.8,initial,19,edge_density,5c15ef40dd523615,local_swap_12,7835,-12.408085656131046,-11.85024256414945,0.020324972411174345,0
1268,426116,4,0.8,initial,20,center_density,49855abb9a399376,local_swap_12,7835,-7.076837817763666,-5.660422886259506,0.028687271485287408,0
1269,426116,4,0.8,initial,21,checker_balance,6ae7f35626e7fc10,local_swap_12,7835,-11.884987445687361,-9.917641752651738,0.022483275375579828,0
1270,426116,4,0.8,initial,22,hard_positive_neighbor_00,8c0ee4742723c1ff,local_swap_12,7835,-4.02534010510741,-3.7664291821049374,0.02379390134956525,0
1271,426116,4,0.8,initial,23,hard_positive_swap_00,a3208b5d657272f0,local_swap_12,7835,-4.021459524039276,-3.7870695081846755,0.0230885730074827,0
1272,426116,4,0.8,alternating,0,three_frequency_guided_swap_00,084deba6ea25de89,best_initial_refined,414,-1.5337262633743984,-0.24093528465787287,-0.0045531052392252715,0
