stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass,source_port,coupling_relation,s_magnitude,s_phase_deg,source_magnitude,term_real,term_imag,term_magnitude,term_alignment_with_total
865,k6_supported_scene,421029,6,0.5,corner,task,3,P10,6.145672574760727,0.4928518274997489,0.4027937906812027,0.19851765584278205,0.07114307525021149,0.08499494139526118,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.4189055489683669,-0.06500556126990094,0.06600117124312628,0.09263842400148722,0.927175773608803
868,k6_supported_scene,421029,6,0.5,corner,task,4,P01,6.7007594166014774,0.46234059670027466,0.42191365361213684,0.19506781036702833,0.06164699823326031,0.07615638638624138,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.5156722068786621,0.09432486028387027,-0.06406791530667909,0.11402577357472937,0.9549962120257371
868,k6_supported_scene,421029,6,0.5,corner,task,4,P01,6.7007594166014774,0.46234059670027466,0.42191365361213684,0.19506781036702833,0.06164699823326031,0.07615638638624138,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.42972683296225384,0.004682053486557283,-0.02704877326433798,0.02745100653813168,0.876813709164321
868,k6_supported_scene,421029,6,0.5,corner,task,4,P01,6.7007594166014774,0.46234059670027466,0.42191365361213684,0.19506781036702833,0.06164699823326031,0.07615638638624138,False,False,P01,self,0.138642679019854,-127.753500672212,0.42191365361213684,0.03581462209350641,0.04624938766545438,0.05849523925184135,-0.23660851129073684
868,k6_supported_scene,421029,6,0.5,corner,task,4,P01,6.7007594166014774,0.46234059670027466,0.42191365361213684,0.19506781036702833,0.06164699823326031,0.07615638638624138,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.6094307767203463,-0.013229058428308411,-0.10766702333804429,0.1084767067225705,0.7001012792365326
871,k6_supported_scene,421029,6,0.5,corner,task,5,P00,6.548664682057598,0.47050773327710627,0.35189795843387317,0.16557071076756305,0.054290805506133244,0.06639239080787941,False,False,P00,self,0.13840586460662296,-126.940543860558,0.35189795843387317,-0.03931059518906709,-0.02875463302321648,0.04870474119034569,-0.48287661814314714
871,k6_supported_scene,421029,6,0.5,corner,task,5,P00,6.548664682057598,0.47050773327710627,0.35189795843387317,0.16557071076756305,0.054290805506133244,0.06639239080787941,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.48223052494920093,0.07247391394913788,0.04535018173177348,0.08549331661721823,0.41826431143632314
871,k6_supported_scene,421029,6,0.5,corner,task,5,P00,6.548664682057598,0.47050773327710627,0.35189795843387317,0.16557071076756305,0.054290805506133244,0.06639239080787941,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.5473968188166208,-0.03425511193233929,0.11609241206937733,0.1210407403876199,0.9873346972605901
871,k6_supported_scene,421029,6,0.5,corner,task,5,P00,6.548664682057598,0.47050773327710627,0.35189795843387317,0.16557071076756305,0.054290805506133244,0.06639239080787941,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.5864966251879035,-0.0199779397364944,0.0315366616732359,0.037332011807658425,0.9059936464511453
874,k6_supported_scene,421029,6,0.5,edge,combined,-1,P00,7.438000617943813,0.4247173172555993,0.4104610886677962,0.17432993241679906,0.04453073931054263,0.058646279791844835,False,False,P00,self,0.13840586460662296,-126.940543860558,0.4104610886677962,-0.03443938320295109,0.045181082245641505,0.05681022186444207,0.84891944682072
874,k6_supported_scene,421029,6,0.5,edge,combined,-1,P00,7.438000617943813,0.4247173172555993,0.4104610886677962,0.17432993241679906,0.04453073931054263,0.058646279791844835,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.48747829750046423,-0.031558572520767304,-0.08045563320377488,0.08642367970509525,0.011164819449595948
874,k6_supported_scene,421029,6,0.5,edge,combined,-1,P00,7.438000617943813,0.4247173172555993,0.4104610886677962,0.17432993241679906,0.04453073931054263,0.058646279791844835,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.5274054984407255,-0.0991385590509459,0.061415210117084625,0.11662024663163571,0.9816273423648153
874,k6_supported_scene,421029,6,0.5,edge,combined,-1,P00,7.438000617943813,0.4247173172555993,0.4104610886677962,0.17432993241679906,0.04453073931054263,0.058646279791844835,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.5618986246385348,0.002144434928972816,0.03570194140103059,0.03576628609413089,0.2980489146343002
877,k6_supported_scene,421029,6,0.5,edge,task,0,P01,3.507526126648525,0.667765063519244,0.33808908575215885,0.22576407982245347,0.11885092352037313,0.13047762896938458,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.5732814755920291,-0.0237850605531625,0.12451295930387847,0.12676437251896489,0.9975956604059153
877,k6_supported_scene,421029,6,0.5,edge,task,0,P01,3.507526126648525,0.667765063519244,0.33808908575215885,0.22576407982245347,0.11885092352037313,0.13047762896938458,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.3968872129917145,-0.016567848297448257,-0.01919092293824349,0.025353207300632778,-0.6737186791294084
877,k6_supported_scene,421029,6,0.5,edge,task,0,P01,3.507526126648525,0.667765063519244,0.33808908575215885,0.22576407982245347,0.11885092352037313,0.13047762896938458,False,False,P01,self,0.138642679019854,-127.753500672212,0.33808908575215885,-0.04194749657606307,0.020917449985769592,0.046873576596052444,0.5496670561621348
877,k6_supported_scene,421029,6,0.5,edge,task,0,P01,3.507526126648525,0.667765063519244,0.33808908575215885,0.22576407982245347,0.11885092352037313,0.13047762896938458,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.6320796448919707,0.05540990613069231,0.09791742473030168,0.11250813198709873,0.8054578702700406
880,k6_supported_scene,421029,6,0.5,edge,task,1,P00,6.020021778827375,0.5000332812018766,0.49632352590560913,0.24817828119626634,0.09122700137753537,0.10829530581653038,False,False,P00,self,0.13840586460662296,-126.940543860558,0.49632352590560913,-0.05490440736197797,0.041284181032998156,0.06869408672757346,0.9693701120152155
880,k6_supported_scene,421029,6,0.5,edge,task,1,P00,6.020021778827375,0.5000332812018766,0.49632352590560913,0.24817828119626634,0.09122700137753537,0.10829530581653038,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.7037423253059387,-0.11378779541548605,0.05117153398535152,0.12476453132172818,0.9996614449438839
880,k6_supported_scene,421029,6,0.5,edge,task,1,P00,6.020021778827375,0.5000332812018766,0.49632352590560913,0.24817828119626634,0.09122700137753537,0.10829530581653038,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.3481672551612483,-0.07561963384228762,-0.014445223854628618,0.07698696977185154,0.8335233644539174
880,k6_supported_scene,421029,6,0.5,edge,task,1,P00,6.020021778827375,0.5000332812018766,0.49632352590560913,0.24817828119626634,0.09122700137753537,0.10829530581653038,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.37039071321487427,0.015396352495845667,0.01785483304608272,0.023576317211978226,-0.30982120770263394
883,k6_supported_scene,421029,6,0.5,edge,task,2,P01,3.581131144842264,0.6621302702770318,0.2725221412551537,0.18044515904575037,0.09426609112650795,0.10363798391523381,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.635884996853906,-0.10017699774960821,-0.09866601751903054,0.14060730383301803,0.9977102643866944
883,k6_supported_scene,421029,6,0.5,edge,task,2,P01,3.581131144842264,0.6621302702770318,0.2725221412551537,0.18044515904575037,0.09426609112650795,0.10363798391523381,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.6661652158322383,0.005226362155579839,0.042232563976940064,0.04255472149418455,-0.7401145604673801
883,k6_supported_scene,421029,6,0.5,edge,task,2,P01,3.581131144842264,0.6621302702770318,0.2725221412551537,0.18044515904575037,0.09426609112650795,0.10363798391523381,False,False,P01,self,0.138642679019854,-127.753500672212,0.2725221412551537,-0.03583143431011562,-0.011986596642487692,0.037783199755841594,0.9259360073657433
883,k6_supported_scene,421029,6,0.5,edge,task,2,P01,3.581131144842264,0.6621302702770318,0.2725221412551537,0.18044515904575037,0.09426609112650795,0.10363798391523381,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.2785781806555417,-0.0060471627756053525,-0.04921589885871877,0.04958601494480377,0.7395301411432802
886,k6_supported_scene,421029,6,0.5,edge,task,3,P10,7.955846485767561,0.40013604547433246,0.4633631797696985,0.18540831037145938,0.038880007178429155,0.0548148226875253,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.47227397813320526,-0.0793600490184027,0.02669054851826038,0.08372814795759483,0.9794648258881951
886,k6_supported_scene,421029,6,0.5,edge,task,3,P10,7.955846485767561,0.40013604547433246,0.4633631797696985,0.18540831037145938,0.038880007178429155,0.0548148226875253,False,False,P10,self,0.136232878997807,-128.024603514836,0.4633631797696985,-0.04118511636959309,0.0478392066187937,0.06312530000160442,0.7394303233404288
886,k6_supported_scene,421029,6,0.5,edge,task,3,P10,7.955846485767561,0.40013604547433246,0.4633631797696985,0.18540831037145938,0.038880007178429155,0.0548148226875253,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.534649835183707,0.026933351106319812,0.021001339879511312,0.034153501702622685,-0.7083039069854268
886,k6_supported_scene,421029,6,0.5,edge,task,3,P10,7.955846485767561,0.40013604547433246,0.4633631797696985,0.18540831037145938,0.038880007178429155,0.0548148226875253,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5257389567047007,-0.0904311952274795,-0.07307197202361848,0.11626398481770266,0.695949242916072
889,k6_supported_scene,421029,6,0.5,edge,task,4,P11,7.451627993581553,0.42405149662203595,0.556366495392824,0.23592804504168402,0.05998951111699394,0.07912266162742818,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.3901791274547577,0.018808741499761635,-0.016218914698679036,0.024835900442864607,-0.4880808764838486
889,k6_supported_scene,421029,6,0.5,edge,task,4,P11,7.451627993581553,0.42405149662203595,0.556366495392824,0.23592804504168402,0.05998951111699394,0.07912266162742818,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.56359201421965,-0.11898983118539702,0.03708494456076036,0.12463495913508356,0.7952146964115012
889,k6_supported_scene,421029,6,0.5,edge,task,4,P11,7.451627993581553,0.42405149662203595,0.556366495392824,0.23592804504168402,0.05998951111699394,0.07912266162742818,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.46966004036875253,-0.054574726767316,-0.0633262932852536,0.08359796781607286,0.8726568934294954
889,k6_supported_scene,421029,6,0.5,edge,task,4,P11,7.451627993581553,0.42405149662203595,0.556366495392824,0.23592804504168402,0.05998951111699394,0.07912266162742818,False,False,P11,self,0.13858096432942,-127.72686751526298,0.556366495392824,-0.06692424442642712,-0.038286210467059684,0.07710180545211734,0.9855291788599465
892,k6_supported_scene,421029,6,0.5,edge,task,5,P10,5.098251505258119,0.5560161736716785,0.3798719993989638,0.21121497559082208,0.09108890184853816,0.10415249967368805,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.3545471681604376,-0.05629607793312144,-0.02795916209544251,0.06285668727932861,0.840185310922265
892,k6_supported_scene,421029,6,0.5,edge,task,5,P10,5.098251505258119,0.5560161736716785,0.3798719993989638,0.21121497559082208,0.09108890184853816,0.10415249967368805,False,False,P10,self,0.136232878997807,-128.024603514836,0.3798719993989638,-0.042339905499036636,-0.029757422818116656,0.05175105612877405,0.7486127884017889
892,k6_supported_scene,421029,6,0.5,edge,task,5,P10,5.098251505258119,0.5560161736716785,0.3798719993989638,0.21121497559082208,0.09108890184853816,0.10415249967368805,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.4220799537676744,0.024644946916939223,-0.010936371980346863,0.0269625228906953,-0.9537151061426465
892,k6_supported_scene,421029,6,0.5,edge,task,5,P10,5.098251505258119,0.5560161736716785,0.3798719993989638,0.21121497559082208,0.09108890184853816,0.10415249967368805,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.742860734462738,-0.13589558491736106,0.09230400459688226,0.1642791504258923,0.884937454435829
895,k6_supported_scene,421029,6,0.5,interior,combined,-1,P10,5.970528334083901,0.5028906757351715,0.5659584742019126,0.28461523952944645,0.10564345557427743,0.12510646917993204,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.60017340589521,0.02101053120516526,-0.10430807181792907,0.10640308392099108,0.9997963152552031
895,k6_supported_scene,421029,6,0.5,interior,combined,-1,P10,5.970528334083901,0.5028906757351715,0.5659584742019126,0.28461523952944645,0.10564345557427743,0.12510646917993204,False,False,P10,self,0.136232878997807,-128.024603514836,0.5659584742019126,-0.030465434483923345,-0.07082795490623661,0.07710215233373263,0.8108683822388311
895,k6_supported_scene,421029,6,0.5,interior,combined,-1,P10,5.970528334083901,0.5028906757351715,0.5659584742019126,0.28461523952944645,0.10564345557427743,0.12510646917993204,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,-0.0
895,k6_supported_scene,421029,6,0.5,interior,combined,-1,P10,5.970528334083901,0.5028906757351715,0.5659584742019126,0.28461523952944645,0.10564345557427743,0.12510646917993204,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5652282114267931,0.07127516775105247,-0.10268421996959086,0.12499679423370821,0.9257367876740215
901,k6_supported_scene,421029,6,0.5,interior,task,1,P10,0.9636143979314671,0.8949922612402781,0.2522540548863329,0.22576542698974827,0.1459956907443544,0.15467057472635953,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.8561350161641633,0.010352720822888913,-0.1514283298299085,0.1517818101865709,0.9988845971692154
901,k6_supported_scene,421029,6,0.5,interior,task,1,P10,0.9636143979314671,0.8949922612402781,0.2522540548863329,0.22576542698974827,0.1459956907443544,0.15467057472635953,False,False,P10,self,0.136232878997807,-128.024603514836,0.2522540548863329,-0.030680840990215574,0.015480942304994087,0.03436529613603596,-0.5503652963663718
901,k6_supported_scene,421029,6,0.5,interior,task,1,P10,0.9636143979314671,0.8949922612402781,0.2522540548863329,0.22576542698974827,0.1459956907443544,0.15467057472635953,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,-0.0
901,k6_supported_scene,421029,6,0.5,interior,task,1,P10,0.9636143979314671,0.8949922612402781,0.2522540548863329,0.22576542698974827,0.1459956907443544,0.15467057472635953,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.45099968078583785,0.04634535138635064,-0.0883139147623041,0.09973584679425862,0.9331286999400712
904,k6_supported_scene,421029,6,0.5,interior,task,2,P11,8.792154213065366,0.3634061639357309,0.6374387044721069,0.2316491543363704,0.030073336848488647,0.05199451789521914,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.5197577294355128,-0.033074084523603595,0.000806255797505092,0.03308391022061155,0.672232230507486
904,k6_supported_scene,421029,6,0.5,interior,task,2,P11,8.792154213065366,0.3634061639357309,0.6374387044721069,0.2316491543363704,0.030073336848488647,0.05199451789521914,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.5687915018035409,-0.06013585580517346,-0.1104784744930784,0.12578479431051431,0.9655834802254238
904,k6_supported_scene,421029,6,0.5,interior,task,2,P11,8.792154213065366,0.3634061639357309,0.6374387044721069,0.2316491543363704,0.030073336848488647,0.05199451789521914,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,-0.0
904,k6_supported_scene,421029,6,0.5,interior,task,2,P11,8.792154213065366,0.3634061639357309,0.6374387044721069,0.2316491543363704,0.030073336848488647,0.05199451789521914,False,False,P11,self,0.13858096432942,-127.72686751526298,0.6374387044721069,-0.06664527956576084,-0.05798111225023432,0.08833687036664074,0.9956585937448859
907,k6_supported_scene,421029,6,0.5,interior,task,3,P10,7.7796926063805625,0.4083338370107794,0.6195753348957497,0.25299357381522003,0.057066649782002904,0.07837351896495617,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.6367857762003958,-0.0033765864520458114,-0.1128434827756449,0.11289398983562149,0.9998727369055552
