stimulus_index,side,window_role,window_x0,window_y0,window_score,sample_index,scene_class,k_value,ratio,frequency_ghz,state_name,source_type,task_index,local_active_count,stimulus_family,source_row,physical_port_order
895,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2869,P00|P10|P01|P11
896,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,2869,P00|P10|P01|P11
897,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2869,P00|P10|P01|P11
898,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2869,P00|P10|P01|P11
899,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,2869,P00|P10|P01|P11
900,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2869,P00|P10|P01|P11
901,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2869,P00|P10|P01|P11
902,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,2869,P00|P10|P01|P11
903,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2869,P00|P10|P01|P11
904,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2869,P00|P10|P01|P11
905,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,2869,P00|P10|P01|P11
906,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2869,P00|P10|P01|P11
907,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2869,P00|P10|P01|P11
908,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,2869,P00|P10|P01|P11
909,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2869,P00|P10|P01|P11
910,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2869,P00|P10|P01|P11
911,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,3,k6_supported_scene,2869,P00|P10|P01|P11
912,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2869,P00|P10|P01|P11
913,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2869,P00|P10|P01|P11
914,2,interior,7,7,0.147009938955307,421029,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,3,k6_supported_scene,2869,P00|P10|P01|P11
915,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,1,k6_supported_scene,2954,P00|P10|P01|P11
916,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,1,k6_supported_scene,2954,P00|P10|P01|P11
917,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,1,k6_supported_scene,2954,P00|P10|P01|P11
918,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,1,k6_supported_scene,2954,P00|P10|P01|P11
919,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,1,k6_supported_scene,2954,P00|P10|P01|P11
920,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,1,k6_supported_scene,2954,P00|P10|P01|P11
921,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,1,k6_supported_scene,2954,P00|P10|P01|P11
922,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,1,k6_supported_scene,2954,P00|P10|P01|P11
923,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,1,k6_supported_scene,2954,P00|P10|P01|P11
924,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,1,k6_supported_scene,2954,P00|P10|P01|P11
925,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,1,k6_supported_scene,2954,P00|P10|P01|P11
926,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,1,k6_supported_scene,2954,P00|P10|P01|P11
927,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,1,k6_supported_scene,2954,P00|P10|P01|P11
928,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,1,k6_supported_scene,2954,P00|P10|P01|P11
929,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,1,k6_supported_scene,2954,P00|P10|P01|P11
930,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,1,k6_supported_scene,2954,P00|P10|P01|P11
931,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,1,k6_supported_scene,2954,P00|P10|P01|P11
932,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,1,k6_supported_scene,2954,P00|P10|P01|P11
933,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,1,k6_supported_scene,2954,P00|P10|P01|P11
934,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,1,k6_supported_scene,2954,P00|P10|P01|P11
935,2,corner,0,14,0.018610745668411255,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,1,k6_supported_scene,2954,P00|P10|P01|P11
936,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2954,P00|P10|P01|P11
937,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2954,P00|P10|P01|P11
938,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2954,P00|P10|P01|P11
939,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2954,P00|P10|P01|P11
940,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2954,P00|P10|P01|P11
941,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2954,P00|P10|P01|P11
942,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2954,P00|P10|P01|P11
943,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2954,P00|P10|P01|P11
944,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2954,P00|P10|P01|P11
945,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2954,P00|P10|P01|P11
946,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2954,P00|P10|P01|P11
947,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2954,P00|P10|P01|P11
948,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2954,P00|P10|P01|P11
949,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2954,P00|P10|P01|P11
950,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2954,P00|P10|P01|P11
951,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2954,P00|P10|P01|P11
952,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2954,P00|P10|P01|P11
953,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2954,P00|P10|P01|P11
954,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2954,P00|P10|P01|P11
955,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2954,P00|P10|P01|P11
956,2,edge,6,0,0.06895913183689117,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2954,P00|P10|P01|P11
957,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2954,P00|P10|P01|P11
958,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2954,P00|P10|P01|P11
959,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,2954,P00|P10|P01|P11
960,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2954,P00|P10|P01|P11
961,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2954,P00|P10|P01|P11
962,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,2954,P00|P10|P01|P11
963,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2954,P00|P10|P01|P11
964,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2954,P00|P10|P01|P11
965,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,2954,P00|P10|P01|P11
966,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2954,P00|P10|P01|P11
967,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2954,P00|P10|P01|P11
968,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,2954,P00|P10|P01|P11
969,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2954,P00|P10|P01|P11
970,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2954,P00|P10|P01|P11
971,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,2954,P00|P10|P01|P11
972,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2954,P00|P10|P01|P11
973,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2954,P00|P10|P01|P11
974,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,2954,P00|P10|P01|P11
975,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2954,P00|P10|P01|P11
976,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2954,P00|P10|P01|P11
977,2,interior,10,2,0.08595284074544907,421030,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,2954,P00|P10|P01|P11
978,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3049,P00|P10|P01|P11
979,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3049,P00|P10|P01|P11
980,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3049,P00|P10|P01|P11
981,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3049,P00|P10|P01|P11
982,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3049,P00|P10|P01|P11
983,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3049,P00|P10|P01|P11
984,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3049,P00|P10|P01|P11
985,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3049,P00|P10|P01|P11
986,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3049,P00|P10|P01|P11
987,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3049,P00|P10|P01|P11
988,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3049,P00|P10|P01|P11
989,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3049,P00|P10|P01|P11
990,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3049,P00|P10|P01|P11
991,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3049,P00|P10|P01|P11
992,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3049,P00|P10|P01|P11
993,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3049,P00|P10|P01|P11
994,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3049,P00|P10|P01|P11
995,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,3,k6_supported_scene,3049,P00|P10|P01|P11
996,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3049,P00|P10|P01|P11
997,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3049,P00|P10|P01|P11
998,2,corner,0,0,0.044924698770046234,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,3,k6_supported_scene,3049,P00|P10|P01|P11
999,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3049,P00|P10|P01|P11
1000,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3049,P00|P10|P01|P11
1001,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,4,k6_supported_scene,3049,P00|P10|P01|P11
1002,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3049,P00|P10|P01|P11
1003,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3049,P00|P10|P01|P11
1004,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,4,k6_supported_scene,3049,P00|P10|P01|P11
1005,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3049,P00|P10|P01|P11
1006,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3049,P00|P10|P01|P11
1007,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,4,k6_supported_scene,3049,P00|P10|P01|P11
1008,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3049,P00|P10|P01|P11
1009,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3049,P00|P10|P01|P11
1010,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,4,k6_supported_scene,3049,P00|P10|P01|P11
1011,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3049,P00|P10|P01|P11
1012,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3049,P00|P10|P01|P11
1013,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,4,k6_supported_scene,3049,P00|P10|P01|P11
1014,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3049,P00|P10|P01|P11
1015,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3049,P00|P10|P01|P11
1016,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,4,4,k6_supported_scene,3049,P00|P10|P01|P11
1017,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3049,P00|P10|P01|P11
1018,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3049,P00|P10|P01|P11
1019,2,edge,0,1,0.07452104985713959,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,5,4,k6_supported_scene,3049,P00|P10|P01|P11
1020,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3049,P00|P10|P01|P11
1021,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3049,P00|P10|P01|P11
1022,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,combined,-1,3,k6_supported_scene,3049,P00|P10|P01|P11
1023,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3049,P00|P10|P01|P11
1024,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3049,P00|P10|P01|P11
1025,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,0,3,k6_supported_scene,3049,P00|P10|P01|P11
1026,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3049,P00|P10|P01|P11
1027,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3049,P00|P10|P01|P11
1028,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,1,3,k6_supported_scene,3049,P00|P10|P01|P11
1029,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3049,P00|P10|P01|P11
1030,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3049,P00|P10|P01|P11
1031,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,2,3,k6_supported_scene,3049,P00|P10|P01|P11
1032,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,9.96,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3049,P00|P10|P01|P11
1033,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.0,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3049,P00|P10|P01|P11
1034,2,interior,7,7,0.165196031332016,421031,supported_k6,6,0.5,10.04,frozen_v11_actual_weight,task,3,3,k6_supported_scene,3049,P00|P10|P01|P11
